ACCTNO,ACCTDESC,CUSTNUMBER,CUSTNAME,INTRATE,LIMIT,DP,LMTEXPDT,ACCTBAL,UNCLRBAL,IRREGAMT,NEWIRAC,OLDIRAC,SANC_RENDT,ARRCOND,CURRENCY,MAINTBR,IRRGDT,UNREALINT,ACCRINT,STRESS,SMA_CODE,RA,RA_DATE,WRITE_OFF_FLAG,WRITE_OFF_AMT,WRITE_OFF_DATE,NULL2,Column1,_1
30595394442,MSME-OD-SECURED,80652366203,Sneha Verma CO,10.8,11828652,11828652,00/00/0000,-7548540.96,0,0.0,0,0,13/03/2024,0,INR,0,10/06/2022,74794.87,0.0,N,N,,2022-12-07,N,0,00/00/0000,,,0.0
30498630206,CC-AUTO FINANCE,80749096026,James Dutta LTD,8.84,28164926,28164926,04/01/2024,14276092.09,0,0.0,8,0,12/02/2021,0,INR,0,03/07/2023,0.0,0.0,N,SMA1,7,2021-09-18,N,0,00/00/0000,,,0.0
30702489740,CC-AUTO FINANCE,80788912060,Arjun Gupta TECH,8.61,47579022,47579022,00/00/0000,50329999.98,0,171778.49,1,0,19/11/2024,0,INR,10678,00/00/0000,0.0,41315.49,,SMA2,,2024-07-11,N,0,00/00/0000,,,
30637273677,Eectronic Dealer Fin.Sch,80358527922,Deepika Kapoor INC,10.82,80059735,80059735,09/06/2020,-87227791.68,0,473290.07,3,3,30/09/2022,0,INR,10678,28/08/2023,0.0,0.0,N,,9,2025-02-28,N,0,00/00/0000,,,
30902759981,Eectronic Dealer Fin.Sch,80310277395,Rakesh Lewis VENTURES,8.78,54084020,54084020,25/01/2022,-46077170.15,0,0.0,0,0,25/11/2023,0,INR,10937,00/00/0000,0.0,0.0,,SMA1,9,2020-03-19,N,0,00/00/0000,,,
30857674720,EB-MSME-CC-USUAL CREDIT D,80241356185,Sneha Pillai EQUIPMENT AN,8.22,18365183,18365183,22/10/2024,-21824860.25,0,331001.56,0,2,12/01/2025,688,INR,10678,20/01/2022,0.0,0.0,,SMA2,,00/00/0000,N,0,00/00/0000,,,
30313334678,CC-AUTO FINANCE,80539430470,Riya Sharma MOTORS,9.1,55828977,55828977,08/09/2024,50041326.64,0,53199.36,0,0,07/07/2023,612,INR,0,06/02/2022,88947.85,0.0,Y,SMA2,,2022-02-15,N,0,00/00/0000,,,
30438809548,MSME-OD-SECURED,80342623109,Arjun Johnson ENTERPRISES,0.0,69001888,69001888,30/09/2022,52063942.03,0,0.0,0,0,14/11/2020,0,INR,0,18/07/2024,0.0,0.0,N,,9,00/00/0000,N,0,00/00/0000,,,0.0
30655156538,EB-MSME-CC-USUAL CREDIT D,80610252663,Aditya Bhatia TECH,9.29,98356175,98356175,10/03/2020,56380619.34,0,0.0,0,0,24/07/2020,697,INR,0,00/00/0000,11957.5,0.0,,,,2022-02-03,N,0,00/00/0000,,,
30143088147,EB-MSME-CC-USUAL CREDIT D,80919450756,Karthik Pillai CO,11.1,63787771,63787771,01/12/2020,-73078301.55,0,0.0,0,2,20/04/2020,0,INR,10678,28/07/2022,0.0,0.0,,,,00/00/0000,N,0,00/00/0000,,,
30501856265,Eectronic Dealer Fin.Sch,80612544312,Sanjay Clark EQUIPMENT AN,9.88,38520176,0,30/09/2023,-31757527.33,0,0.0,0,0,02/05/2024,769,INR,0,00/00/0000,0.0,0.0,N,SMA1,,2022-10-23,N,0,00/00/0000,,,
30182967632,EB-MSME-CC-USUAL CREDIT D,80248262160,Ananya Iyer PVT. LTD,8.84,55578549,55578549,03/01/2021,38875799.28,0,0.0,0,0,26/03/2022,866,INR,10678,10/12/2021,19126.46,0.0,,N,7,2020-01-24,N,0,00/00/0000,,STD,
30928241129,Eectronic Dealer Fin.Sch,80425294935,Swati Smith EQUIPMENT AN,10.41,70434208,70434208,18/05/2024,51737056.99,0,0.0,0,3,12/06/2020,0,INR,0,20/11/2022,0.0,0.0,,N,,2023-05-12,N,0,00/00/0000,,,
30417982686,Eectronic Dealer Fin.Sch,80682771762,Emma Rao MOTORS,0.0,53571443,53571443,13/03/2020,-40182393.19,0,0.0,0,0,23/10/2020,0,INR,0,27/07/2022,31969.06,0.0,N,N,,00/00/0000,N,0,00/00/0000,,STD,
30208579695,MSME-OD-SECURED,80650434718,Sneha Davis MOTORS,0.0,44474897,44474897,01/03/2024,48290724.06,0,482928.42,1,8,09/01/2023,0,INR,0,LMT NOT SET,0.0,0.0,N,,7,00/00/0000,N,0,00/00/0000,,,
30939720413,MSME-OD-SECURED,80805676856,Aditya Johnson TRADERS,9.85,95209019,95209019,LMT NOT SET,-94857312.78,0,0.0,3,3,24/07/2023,0,INR,17792,26/01/2020,38767.85,38837.94,,N,3,2021-06-07,N,0,00/00/0000,,,
30184405248,MSME-OD-SECURED,80702718913,David Mehta ENTERPRISES,10.99,50806582,50806582,07/10/2021,-42025481.0,0,0.0,0,0,17/02/2020,0,INR,18040,07/02/2022,0.0,0.0,,NPA,,2020-11-21,N,0,00/00/0000,,STD,0.0
30690633547,MSME-OD-SECURED,80477983555,Kavya Pillai GLOBAL,9.12,94594167,94594167,16/12/2024,89219875.91,0,0.0,0,0,09/08/2021,0,INR,0,07/01/2020,0.0,42731.43,,N,,00/00/0000,N,0,00/00/0000,,,
30640480028,Eectronic Dealer Fin.Sch,80743781418,Nikhil Patel GROUP,0.0,93952534,93952534,05/07/2020,48470456.23,0,280508.11,5,5,26/11/2024,0,INR,0,00/00/0000,0.0,0.0,,N,8,2020-08-15,N,0,00/00/0000,,,
30271011192,EB-MSME-CC-USUAL CREDIT D,80596296602,Vikram Sharma PVT. LTD,10.73,79762014,0,31/10/2024,83600952.75,0,0.0,3,2,03/01/2024,0,INR,0,26/03/2022,0.0,85891.59,N,N,,00/00/0000,N,0,00/00/0000,,,
30220026868,EB-MSME-CC-USUAL CREDIT D,80493488269,Nikhil Davis INDUSTRIES,11.65,38197129,38197129,06/11/2021,21079035.56,0,378726.21,0,0,11/07/2022,0,INR,0,00/00/0000,0.0,0.0,,NPA,3,2021-09-16,N,0,00/00/0000,,,
30898577406,EB-MSME-CC-USUAL CREDIT D,80257331241,Michael Kapoor TRADERS,0.0,38408798,38408798,30/10/2020,26179237.79,0,243717.42,7,7,23/10/2022,0,INR,10678,20/09/2022,0.0,0.0,N,SMA1,,2021-07-23,N,0,00/00/0000,,,
30311465082,EB-MSME-CC-e-DFS,80635571949,Meera Sharma VENTURES,11.59,58796241,58796241,27/03/2022,-68581099.0,0,143022.04,4,4,22/06/2024,0,INR,0,08/06/2021,26441.62,0.0,N,NPA,5,2020-07-06,N,0,00/00/0000,,,0.0
30242323343,CC-AUTO FINANCE,80425086999,Anjali Chopra SOLUTIONS,8.98,74059746,74059746,04/01/2023,-39678098.42,0,0.0,0,0,16/03/2021,0,INR,0,29/10/2024,0.0,0.0,N,SMA1,,2022-04-13,N,0,00/00/0000,,,
30644701690,MSME-OD-SECURED,80652118299,Michael Taylor TRADERS,0.0,46948576,46948576,27/10/2022,-37935888.86,0,0.0,7,7,14/05/2020,0,INR,11549,26/06/2022,71826.3,0.0,,SMA1,,2023-11-03,N,0,00/00/0000,,,
30265997961,EB-MSME-CC-e-DFS,80267920042,Arjun Thakur CORP,11.41,31089988,31089988,23/11/2022,29766905.09,0,0.0,6,0,13/09/2021,0,INR,10678,25/08/2024,0.0,0.0,N,NPA,6,2020-10-13,N,0,00/00/0000,,,
30856278148,EB-MSME-CC-USUAL CREDIT D,80323992251,James Brown ASSOCIATES,8.09,61325709,61325709,20/02/2023,64896841.9,0,0.0,0,0,17/01/2024,842,INR,10678,09/03/2022,0.0,0.0,,,,2022-01-26,N,0,00/00/0000,,,
30905119762,Eectronic Dealer Fin.Sch,80448478088,Nikhil Joshi INDUSTRIES,10.36,85408403,85408403,17/05/2021,75382276.73,0,282770.47,2,0,18/11/2024,762,INR,15918,02/07/2022,0.0,0.0,,NPA,,2024-03-11,N,0,00/00/0000,,,
30558843089,MSME-OD-SECURED,80965505500,Ananya Kumar VENTURES,8.24,60126880,60126880,14/06/2022,70459791.44,0,0.0,1,2,03/03/2023,649,INR,0,23/06/2024,0.0,0.0,,,7,2022-08-11,N,0,00/00/0000,,,
30798408604,EB-MSME-CC-e-DFS,80178410847,Riya Davis LTD,10.11,68035365,0,02/04/2022,34320288.13,0,0.0,0,0,13/10/2023,0,INR,10678,22/03/2023,0.0,0.0,,,,2023-05-17,N,0,00/00/0000,,,
30474220071,Eectronic Dealer Fin.Sch,80451608619,William Malhotra ENTERPRISES,0.0,46383465,46383465,LMT NOT SET,-34729217.53,0,440042.42,0,0,11/11/2024,0,INR,0,LMT NOT SET,44245.44,0.0,Y,SMA1,,00/00/0000,N,0,00/00/0000,,,
30904965545,EB-MSME-CC-e-DFS,80545740154,Arjun Chopra AUTOMOBILES,11.2,44263710,44263710,00/00/0000,33906904.53,0,206151.09,0,6,08/06/2022,0,INR,10678,17/07/2024,52422.53,0.0,,,,00/00/0000,N,0,00/00/0000,,,
30918500336,Eectronic Dealer Fin.Sch,80165693093,Kavya Brown ASSOCIATES,10.47,66269326,66269326,28/11/2022,-67553404.83,0,188883.32,3,3,06/04/2022,793,INR,10678,28/02/2020,39842.38,16502.33,Y,,7,2024-01-19,N,0,00/00/0000,,,
30339121961,Eectronic Dealer Fin.Sch,80550845807,Vikram Reddy AGENCY,9.86,82038305,82038305,20/10/2024,77591719.43,0,243359.3,0,0,10/06/2023,0,INR,0,25/03/2021,0.0,0.0,N,,,00/00/0000,N,0,00/00/0000,,,
30596228880,CC-AUTO FINANCE,80658256551,Emma Nair GROUP,9.69,87761531,87761531,00/00/0000,99540021.1,0,319621.31,7,0,06/09/2024,0,INR,0,11/09/2022,0.0,0.0,,NPA,,00/00/0000,N,0,00/00/0000,,,0.0
30462124359,EB-MSME-CC-USUAL CREDIT D,80374109567,Olivia Ghosh SYSTEMS,0.0,55952797,55952797,00/00/0000,-42288876.17,0,0.0,0,0,01/02/2023,0,INR,0,12/06/2022,94559.38,0.0,N,SMA2,,2024-09-16,N,0,00/00/0000,,,
30899503651,EB-MSME-CC-e-DFS,80664331521,Neha Kumar SYSTEMS,0.0,81252175,81252175,00/00/0000,-50046859.65,0,423187.01,0,6,23/10/2024,0,INR,0,19/01/2025,0.0,0.0,,,9,2021-03-03,N,0,00/00/0000,,,0.0
30163589383,MSME-OD-SECURED,80250649491,Neha Dutta CORP,11.06,42542841,42542841,22/11/2020,-32915386.08,0,0.0,0,0,02/04/2022,665,INR,19599,LMT NOT SET,0.0,0.0,N,N,,00/00/0000,N,0,00/00/0000,,,
30587873317,EB-MSME-CC-USUAL CREDIT D,80175594355,Olivia Johnson PVT. LTD,9.53,25144802,25144802,22/05/2022,27995458.79,0,0.0,0,8,11/05/2023,0,INR,10678,04/06/2022,67425.39,0.0,,,,2023-09-27,N,0,00/00/0000,,STD,
30208588563,MSME-OD-SECURED,80360644618,Ananya Malhotra TECH,0.0,75479724,75479724,11/09/2024,69791533.0,0,0.0,4,4,13/07/2020,662,INR,0,09/10/2023,64342.52,0.0,N,SMA2,,2022-03-27,N,0,00/00/0000,,,
30818406683,Eectronic Dealer Fin.Sch,80331970687,Riya Patel GROUP,8.4,13808371,13808371,05/10/2024,10370255.81,0,182665.44,0,0,02/12/2023,736,INR,0,27/04/2024,0.0,0.0,,N,,2023-06-16,N,0,00/00/0000,,,0.0
30439875950,EB-MSME-CC-e-DFS,80208768073,Sneha Thakur GROUP,10.49,61364639,61364639,19/10/2024,45742167.38,0,448932.31,7,7,06/04/2023,760,INR,0,20/02/2023,0.0,0.0,N,SMA2,,2021-11-27,N,0,00/00/0000,,,0.0
30211267593,EB-MSME-CC-e-DFS,80208768073,Sneha Thakur GROUP,0.0,30805333,30805333,00/00/0000,-20243047.53,0,0.0,2,2,14/05/2021,612,INR,10678,28/04/2022,0.0,0.0,,N,7,2023-12-18,N,0,00/00/0000,,,
30563120635,EB-MSME-CC-e-DFS,80491394490,Shreya Wilson SYSTEMS,9.43,28051318,28051318,21/08/2024,-18873677.11,0,57344.49,8,8,02/08/2020,718,INR,10678,03/04/2021,0.0,0.0,,N,,00/00/0000,N,0,00/00/0000,,,
30258785076,Eectronic Dealer Fin.Sch,80832299454,David Gupta TRADERS,10.28,13701318,13701318,02/10/2022,-14181626.43,0,0.0,0,1,07/11/2021,0,INR,18322,22/10/2020,0.0,173919.47,,SMA1,2,2020-05-25,N,0,00/00/0000,,,
30886576377,EB-MSME-CC-USUAL CREDIT D,80367146461,Riya Rao LLP,10.6,26039031,26039031,11/07/2020,23482050.82,0,0.0,0,0,29/09/2021,0,INR,10678,00/00/0000,0.0,0.0,,N,2,2020-02-11,N,0,00/00/0000,,,
30833054373,EB-MSME-CC-e-DFS,80202531953,Sanjay Sharma VENTURES,8.05,51106043,51106043,27/01/2025,-38962491.5,0,0.0,2,2,08/12/2021,651,INR,0,00/00/0000,49662.78,0.0,N,N,1,2024-12-24,N,0,00/00/0000,,STD,
30434648116,EB-MSME-CC-e-DFS,80215722444,David Rao TECH,10.07,76793593,76793593,13/11/2020,87851824.16,0,0.0,0,0,09/02/2023,0,INR,0,01/08/2024,0.0,21138.6,,SMA2,2,2020-07-05,N,0,00/00/0000,,,
30717494743,CC-AUTO FINANCE,80660141924,Deepika Iyer MOTORS,9.28,36580682,36580682,06/07/2023,-29432713.47,0,0.0,0,0,16/10/2022,749,INR,0,00/00/0000,18026.87,0.0,,,1,2020-04-06,N,0,00/00/0000,,,
30677419345,Eectronic Dealer Fin.Sch,80984490665,Swati Rao VENTURES,9.48,38788785,38788785,15/01/2021,-38737871.05,0,0.0,1,1,20/02/2022,707,INR,11905,10/01/2020,69363.48,0.0,,,,2020-10-17,N,0,00/00/0000,,,
30554021632,CC-AUTO FINANCE,80862541837,Sophia Chopra TRADERS,0.0,65517801,65517801,21/09/2024,70215902.27,0,0.0,2,0,20/09/2020,0,INR,0,21/01/2025,0.0,0.0,Y,SMA1,,00/00/0000,N,0,00/00/0000,,,
30228205532,MSME-OD-SECURED,80983557960,Arjun Mehta SYSTEMS,0.0,79555056,0,18/08/2022,-45981600.26,0,0.0,3,3,14/06/2023,0,INR,0,00/00/0000,0.0,0.0,,N,,2021-05-28,N,0,00/00/0000,,,
30791634879,Eectronic Dealer Fin.Sch,80520167915,Amit Joshi MOTORS,0.0,94183188,94183188,09/09/2023,48760216.02,0,0.0,1,1,12/10/2021,0,INR,0,00/00/0000,0.0,0.0,Y,N,,00/00/0000,N,0,00/00/0000,,,
30341074444,Eectronic Dealer Fin.Sch,80705202509,Vikram Patel AGENCY,11.75,47912273,47912273,03/03/2022,49045330.47,0,0.0,8,0,09/11/2020,0,INR,0,10/08/2021,25691.78,199836.69,,NPA,,2022-04-20,N,0,00/00/0000,,,
30531892193,EB-MSME-CC-USUAL CREDIT D,80772699154,David Chopra INC,9.68,70708263,70708263,06/03/2022,52073873.31,0,0.0,0,0,24/11/2024,788,INR,10678,10/06/2024,0.0,0.0,N,,,2021-03-20,N,0,00/00/0000,,,
30655662313,MSME-OD-SECURED,80293612001,Rakesh Patel ENTERPRISES,9.54,46684386,0,25/10/2023,28435411.8,0,291783.88,0,0,21/02/2024,668,INR,0,12/04/2024,76178.59,0.0,,,,2020-07-03,N,0,00/00/0000,,STD,
30261708669,EB-MSME-CC-USUAL CREDIT D,80430242008,Vikram Lewis GLOBAL,11.64,69943922,69943922,00/00/0000,-49818840.88,0,0.0,0,1,20/11/2020,0,INR,10678,29/07/2021,91328.65,0.0,,SMA1,3,2022-08-26,N,0,00/00/0000,,,
30838864831,EB-MSME-CC-e-DFS,80573451981,Riya Saxena LLP,11.88,86072327,86072327,26/11/2021,-96447786.01,0,0.0,2,2,07/06/2024,702,INR,0,11/06/2024,0.0,0.0,N,N,,00/00/0000,N,0,00/00/0000,,,
30125173168,MSME-OD-SECURED,80442059298,Sanjay Kumar SOLUTIONS,0.0,68109521,68109521,12/07/2021,70277824.69,0,0.0,0,5,22/01/2020,0,INR,0,20/08/2022,0.0,0.0,N,SMA2,,00/00/0000,N,0,00/00/0000,,,
30307128485,MSME-OD-SECURED,80402409870,Emma Mehta LTD,0.0,99418882,0,30/10/2024,-57610029.91,0,0.0,0,0,29/06/2024,723,INR,0,28/01/2020,40702.13,0.0,Y,NPA,6,2020-08-04,N,0,00/00/0000,,,
30901080200,Eectronic Dealer Fin.Sch,80299259436,Sneha Mehta LLP,9.73,38215122,38215122,11/06/2020,-35838761.19,0,0.0,8,8,12/08/2021,0,INR,0,26/12/2020,33693.54,0.0,,N,6,00/00/0000,N,0,00/00/0000,,,
30745913649,MSME-OD-SECURED,80644016077,Michael Chopra CO,9.0,42315695,42315695,03/09/2023,41404710.78,0,0.0,0,0,23/06/2023,0,INR,0,04/03/2024,0.0,0.0,N,NPA,5,2021-10-15,N,0,00/00/0000,,,
30636543350,EB-MSME-CC-e-DFS,80919707906,Ananya Wilson SYSTEMS,0.0,88816559,88816559,15/11/2023,73314638.59,0,168940.21,6,0,09/08/2022,0,INR,0,20/02/2020,0.0,0.0,,NPA,,00/00/0000,N,0,00/00/0000,,,
30390866008,EB-MSME-CC-e-DFS,80312339412,Priya Ghosh INC,8.63,83729641,83729641,24/01/2021,84283131.02,0,223202.71,0,0,05/08/2020,636,INR,10678,LMT NOT SET,94900.42,0.0,,,5,2022-05-28,N,0,00/00/0000,,,
30466250372,EB-MSME-CC-e-DFS,80966643102,Aditya Lewis TECH,0.0,70005821,70005821,LMT NOT SET,-50988069.9,0,455971.6,2,2,28/07/2021,0,INR,10678,00/00/0000,0.0,0.0,N,,,2022-08-20,N,0,00/00/0000,,,
30512470771,EB-MSME-CC-USUAL CREDIT D,80769592915,William Mehta VENTURES,9.96,45702898,45702898,08/03/2022,48166151.91,0,0.0,3,3,07/01/2020,0,INR,0,LMT NOT SET,38803.21,0.0,N,N,,2020-05-04,N,0,00/00/0000,,,
30403285097,EB-MSME-CC-USUAL CREDIT D,80949017651,Amit Menon LLP,0.0,49742322,49742322,27/08/2023,39544959.91,0,237820.35,0,0,01/05/2023,829,INR,11765,LMT NOT SET,0.0,0.0,Y,,6,00/00/0000,N,0,00/00/0000,,,
30127343118,MSME-OD-SECURED,80793989745,William Thakur CORP,9.31,14635073,14635073,25/10/2021,-13141867.33,0,364160.57,0,0,28/07/2020,0,INR,0,07/01/2022,0.0,0.0,N,N,7,2023-01-27,N,0,00/00/0000,,,
30223747827,EB-MSME-CC-e-DFS,80344164763,Shreya Kumar SYSTEMS,8.1,40268764,40268764,LMT NOT SET,-26692792.71,0,0.0,0,0,21/03/2022,0,INR,0,03/10/2023,0.0,0.0,,N,6,2023-04-06,N,0,00/00/0000,,,
30526470378,EB-MSME-CC-USUAL CREDIT D,80263483479,Aarav Brown TRADERS,10.23,31456491,0,24/03/2024,23093468.89,0,0.0,2,2,27/08/2023,864,INR,0,26/03/2020,19605.67,0.0,N,,4,2024-08-01,N,0,00/00/0000,,,
30346756657,CC-AUTO FINANCE,80370940044,Kavya Patel MOTORS,8.05,54819596,54819596,14/01/2024,39971771.75,0,0.0,0,0,28/09/2023,0,INR,10678,00/00/0000,0.0,0.0,,SMA1,,00/00/0000,N,0,00/00/0000,,,
30500313464,Eectronic Dealer Fin.Sch,80400624818,Nikhil Patel MOTORS,11.08,50540480,50540480,24/07/2022,-56663629.78,0,0.0,7,3,02/09/2022,0,INR,10678,21/07/2022,0.0,0.0,,N,,00/00/0000,N,0,00/00/0000,,,
30542837170,EB-MSME-CC-USUAL CREDIT D,80114247551,Rahul Gupta TRADERS,10.84,37205749,0,19/02/2020,-43688208.07,0,0.0,0,2,06/09/2024,0,INR,10678,05/01/2024,0.0,0.0,,,6,00/00/0000,N,0,00/00/0000,,,
30286791061,CC-AUTO FINANCE,80531407127,Isabella Bhatia ASSOCIATES,0.0,76372099,76372099,15/04/2022,61265539.89,0,0.0,0,0,30/10/2024,686,INR,0,26/10/2024,0.0,0.0,N,N,4,00/00/0000,N,0,00/00/0000,,,
30638356589,CC-AUTO FINANCE,80145073984,Karthik Sharma TRADERS,11.74,32105914,32105914,01/11/2023,-23579540.45,0,169488.78,0,0,05/08/2024,0,INR,10678,09/11/2023,0.0,96194.28,N,,1,2022-10-30,N,0,00/00/0000,,,0.0
30846183342,EB-MSME-CC-e-DFS,80359666580,Deepika Taylor ENTERPRISES,0.0,35636468,35636468,LMT NOT SET,-22984138.43,0,0.0,0,6,22/01/2020,0,INR,0,27/05/2022,0.0,0.0,Y,N,,2023-12-05,N,0,00/00/0000,,,
30926552926,Eectronic Dealer Fin.Sch,80553872456,David Ghosh LLP,9.52,21653940,21653940,00/00/0000,-14546524.95,0,232796.24,0,0,26/09/2021,884,INR,0,00/00/0000,0.0,0.0,N,,,2023-11-28,N,0,00/00/0000,,,
30877744414,Eectronic Dealer Fin.Sch,80371876053,Pooja Ghosh CORP,0.0,31843423,31843423,16/05/2023,-18366401.12,0,0.0,0,0,04/03/2024,692,INR,0,02/04/2021,71472.98,0.0,N,NPA,,2020-09-27,N,0,00/00/0000,,STD,
30570403386,MSME-OD-SECURED,80493714969,Swati Patel VENTURES,11.59,82945272,82945272,00/00/0000,66804436.23,0,0.0,5,5,04/11/2022,726,INR,0,00/00/0000,0.0,0.0,N,NPA,3,2020-08-25,N,0,00/00/0000,,,
30243038324,MSME-OD-SECURED,80112019056,Isabella Kumar VENTURES,0.0,99377087,99377087,00/00/0000,-110931586.52,0,0.0,0,0,06/09/2022,0,INR,0,21/07/2023,0.0,136745.65,,SMA1,8,2020-05-28,N,0,00/00/0000,,,
30771758113,EB-MSME-CC-e-DFS,80341959177,James Pillai PVT. LTD,0.0,53015114,53015114,00/00/0000,53468216.97,0,0.0,5,5,13/06/2023,862,INR,0,LMT NOT SET,0.0,0.0,,N,,00/00/0000,N,0,00/00/0000,,,0.0
30466664184,EB-MSME-CC-e-DFS,80997996563,William Taylor AGENCY,10.05,89129551,89129551,06/03/2025,-81958126.47,0,0.0,0,0,17/07/2023,0,INR,14394,LMT NOT SET,0.0,182104.06,N,,,2021-11-17,N,0,00/00/0000,,,
30555103445,EB-MSME-CC-USUAL CREDIT D,80924970932,Aditya Brown ENTERPRISES,10.75,82850150,82850150,22/02/2021,-75163670.84,0,67433.28,0,0,21/07/2023,0,INR,0,13/03/2022,0.0,0.0,N,,7,00/00/0000,N,0,00/00/0000,,,0.0
30631561911,MSME-OD-SECURED,80691249692,Emma Pillai ENTERPRISES,9.06,94303862,0,00/00/0000,76010851.72,0,0.0,0,0,01/10/2024,0,INR,0,17/09/2020,0.0,48929.62,N,,6,00/00/0000,N,0,00/00/0000,,,
30763907349,CC-AUTO FINANCE,80712695440,Emma Clark SOLUTIONS,8.61,52509142,52509142,17/12/2020,-56582988.17,0,0.0,0,1,06/07/2021,0,INR,10678,LMT NOT SET,64864.65,0.0,,N,7,2023-05-13,N,0,00/00/0000,,,
30188043753,MSME-OD-SECURED,80864960532,Rakesh Saxena INDUSTRIES,10.96,92551005,92551005,17/02/2020,63879287.76,0,223958.64,0,0,05/03/2022,0,INR,0,07/06/2020,0.0,0.0,,N,4,00/00/0000,N,0,00/00/0000,,,
30126066135,CC-AUTO FINANCE,80362071276,Vikram Saxena LLP,9.56,61133053,61133053,12/06/2022,-69473534.74,0,0.0,0,0,19/11/2020,0,INR,10678,11/05/2023,0.0,0.0,,SMA1,,2023-11-25,N,0,00/00/0000,,,
30373960211,MSME-OD-SECURED,80260019039,Michael Joshi CO,9.11,40747760,40747760,07/12/2020,-26986057.51,0,0.0,3,5,26/02/2024,0,INR,17704,00/00/0000,11546.36,0.0,N,,3,2024-05-14,N,0,00/00/0000,,,
30263980356,CC-AUTO FINANCE,80300582179,Shreya Sharma GROUP,11.42,78886699,0,22/10/2022,-42582649.62,0,0.0,4,0,22/01/2022,895,INR,0,24/12/2020,0.0,0.0,Y,SMA1,9,2023-10-19,N,0,00/00/0000,,,
30663768984,MSME-OD-SECURED,80795090262,David Thakur TRADERS,10.09,77531991,0,15/09/2020,49994574.53,0,0.0,6,6,18/02/2020,0,INR,0,06/05/2024,23245.32,0.0,N,SMA1,1,2025-01-24,N,0,00/00/0000,,,
30599509746,EB-MSME-CC-e-DFS,80319786814,Meera Nair CO,0.0,29533708,0,00/00/0000,22499515.6,0,0.0,2,2,27/12/2021,0,INR,10663,13/11/2024,0.0,0.0,,,,2020-02-20,N,0,00/00/0000,,,
30581421440,MSME-OD-SECURED,80458673718,Meera Clark GLOBAL,9.31,79390232,79390232,14/12/2024,-66787967.61,0,0.0,3,1,10/11/2020,0,INR,10678,LMT NOT SET,22799.01,0.0,,,,00/00/0000,N,0,00/00/0000,,,
30986827122,EB-MSME-CC-USUAL CREDIT D,80458673718,Meera Clark,0.0,74782142,74782142,24/03/2021,88754294.45,0,0.0,4,0,01/02/2022,842,INR,0,27/01/2023,0.0,0.0,N,SMA2,5,2024-05-12,N,0,00/00/0000,,,
30619042468,EB-MSME-CC-e-DFS,80452352269,Sophia Ghosh INC,8.21,44580161,44580161,30/10/2020,-48643274.27,0,0.0,6,6,01/11/2022,0,INR,0,LMT NOT SET,0.0,0.0,N,,7,2020-11-11,N,0,00/00/0000,,STD,
30497692607,Eectronic Dealer Fin.Sch,80430720440,Shreya Ghosh AGENCY,11.71,38726428,38726428,LMT NOT SET,-25956973.64,0,0.0,1,1,17/06/2020,0,INR,0,08/07/2020,0.0,0.0,,,5,2022-01-21,N,0,00/00/0000,,STD,
30815174578,CC-AUTO FINANCE,80193974088,Rahul Desai MOTORS,0.0,88230615,88230615,21/03/2020,-94847985.83,0,396875.92,4,4,19/08/2021,0,INR,0,04/08/2022,0.0,0.0,N,,6,2023-11-24,N,0,00/00/0000,,,0.0
30428993166,EB-MSME-CC-e-DFS,80801678919,Deepika Pillai SOLUTIONS,11.18,99423281,99423281,07/05/2021,-98654165.35,0,0.0,0,0,01/11/2020,0,INR,10678,LMT NOT SET,0.0,0.0,N,SMA1,5,2021-03-05,N,0,00/00/0000,,,
30519612165,EB-MSME-CC-USUAL CREDIT D,80470532888,Vikram Kumar PVT. LTD,11.36,62285733,62285733,16/10/2022,73284569.41,0,230310.0,3,3,17/02/2025,892,INR,0,00/00/0000,0.0,0.0,,,9,2021-07-23,N,0,00/00/0000,,,
30927704564,Eectronic Dealer Fin.Sch,80778108722,Isabella Davis GLOBAL,0.0,74800099,74800099,LMT NOT SET,45139173.64,0,270125.86,8,2,09/06/2022,0,INR,0,08/01/2023,0.0,0.0,Y,NPA,7,2025-02-15,N,0,00/00/0000,,,0.0
30996362002,CC-AUTO FINANCE,80339336560,Rakesh Smith MOTORS,11.57,40799334,40799334,LMT NOT SET,-27978393.78,0,29866.63,0,0,04/06/2020,0,INR,18954,03/02/2020,0.0,0.0,N,,4,00/00/0000,N,0,00/00/0000,,,
30517714041,CC-AUTO FINANCE,80879237238,Olivia Rao SYSTEMS,0.0,67646579,67646579,LMT NOT SET,-56546124.5,0,73639.96,0,2,01/05/2022,684,INR,10678,00/00/0000,0.0,0.0,,NPA,2,2020-01-07,N,0,00/00/0000,,,
30914377221,EB-MSME-CC-e-DFS,80292168084,Pooja Saxena GROUP,8.49,81751708,81751708,07/09/2020,-76033683.14,0,0.0,0,0,27/05/2021,611,INR,11415,00/00/0000,24430.58,0.0,Y,N,,2022-03-08,N,0,00/00/0000,,,
30933075663,MSME-OD-SECURED,80328019798,Sanjay Iyer GLOBAL,10.55,18979241,0,LMT NOT SET,18218515.09,0,0.0,0,0,15/03/2020,0,INR,0,23/09/2023,0.0,169128.63,N,,2,2023-02-23,N,0,00/00/0000,,,
30694407432,CC-AUTO FINANCE,80879433140,Olivia Reddy GLOBAL,11.24,95641687,95641687,01/10/2021,-76317133.54,0,0.0,0,0,12/06/2021,796,INR,0,23/04/2022,0.0,0.0,,,,00/00/0000,N,0,00/00/0000,,,
